MAL_ID,Name,Score,Genres,English_name,Type,Episodes,Aired,Premiered,Studios,Source,Ranked,Popularity,Themes,Synopsis
842,Ushio to Tora,7.16,"Action, Comedy, Horror",Ushio and Tora,OVA,10,"Sep 11, 1992 to Aug 1, 1993",Unknown,Pastel,Manga,2933,4603,,
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,7.81,"Drama, Fantasy, Magic, Slice of Life",Unknown,Movie,1,"Apr 15, 2017",Unknown,Studio Gokumi,Light novel,808,4604,,
1492,Project ARMS,6.99,"Action, Martial Arts, Super Power",Project ARMS,TV,26,"Apr 7, 2001 to Sep 29, 2001",Spring 2001,TMS Entertainment,Manga,3681,4605,,
1398,Macross Dynamite 7,6.84,"Sci-Fi, Adventure, Space, Comedy, Mecha, Shounen",Unknown,OVA,4,"Dec 18, 1997 to Aug 25, 1998",Unknown,Production Reed,Original,4272,4606,,
6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,6.54,"Adventure, Comedy, Fantasy, Kids",Pokemon:Pichu Bros. in Party Panic,Special,1,"Jul 18, 2003",Unknown,OLM,Game,5697,4607,,
1126,Figure 17: Tsubasa & Hikaru,7.23,"Sci-Fi, Slice of Life",Unknown,TV,13,"May 27, 2001 to May 26, 2002",Spring 2001,OLM,Original,2645,4608,,
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.1,"Slice of Life, Comedy, School, Seinen",Unknown,OVA,2,"Nov 27, 2013",Unknown,Shaft,4-koma manga,415,4609,,
40597,Sol Levante,5.07,"Action, Fantasy",Unknown,ONA,1,"Apr 2, 2020",Unknown,Production I.G,Original,10529,4610,,
982,Cosplay Complex,5.84,"Comedy, Parody, Ecchi, School",Unknown,OVA,3,"May 25, 2002 to Oct 26, 2002",Unknown,TNK,Original,8715,4611,,
21925,Chichiiro Toiki,7.07,Hentai,Unknown,OVA,2,"May 30, 2014 to Sep 5, 2014",Unknown,Unknown,Manga,Unknown,4612,,
978,Change!! Getter Robo: Sekai Saigo no Hi,7.68,"Action, Psychological, Adventure, Mecha, Sci-Fi, Horror, Shounen",Getter Robo:Armageddon,OVA,13,"Aug 25, 1998 to May 25, 1999",Unknown,Brain,Unknown,1073,4613,,
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.77,"Action, Military, Sci-Fi, Space, Drama",Unknown,Movie,1,"Dec 6, 2014",Unknown,Xebec,Original,879,4614,,
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,5.99,"Comedy, Slice of Life",Ai-Mai-Mi Mousou Catastrophe,TV,12,"Jul 8, 2014 to Sep 23, 2014",Summer 2014,Seven,4-koma manga,8247,4615,,
23153,Hayate no Gotoku! OVA,7.15,"Romance, Comedy, Harem, Parody, Shounen",Unknown,OVA,3,"Jun 18, 2014 to Dec 16, 2014",Unknown,Manglobe,Manga,2977,4616,,
1859,Grappler Baki,6.8,"Action, Sports, Martial Arts, Shounen",Unknown,OVA,1,"Aug 21, 1994",Unknown,Unknown,Manga,4434,4617,,
2789,B-Legend! Battle B-Daman,6.28,"Adventure, Fantasy, Game, Kids",Battle B-Daman,TV,52,"Jan 5, 2004 to Dec 27, 2004",Winter 2004,Nippon Animation,Manga,6968,4618,,
33021,Ragnastrike Angels,4.34,Action,Unknown,TV,12,"Apr 3, 2016 to Jun 19, 2016",Spring 2016,Satelight,Game,10974,4619,,
1046,Elf wo Karu Mono-tachi II,7.04,"Adventure, Comedy, Fantasy",Those Who Hunt Elves II,TV,12,"Oct 2, 1997 to Dec 25, 1997",Fall 1997,Group TAC,Manga,3485,4620,,
2152,Oh! Edo Rocket,7.23,"Comedy, Drama, Fantasy, Historical, Sci-Fi",Oh! Edo Rocket,TV,26,"Apr 4, 2007 to Sep 26, 2007",Spring 2007,Madhouse,Other,2623,4621,,
34539,Saint Seiya: Saintia Shou,5.61,"Action, Adventure, Seinen",Unknown,ONA,10,"Dec 10, 2018 to Feb 18, 2019",Unknown,Gonzo,Manga,9400,4622,,
4786,Kodomo no Jikan Recap,6.92,"Comedy, Ecchi, School",Unknown,OVA,1,"Jul 11, 2008",Unknown,Diomedéa,Manga,3937,4623,,
34784,Kuroko no Basket: Oshaberi Shiyou ka,7.12,"Comedy, Sports, School, Shounen",Unknown,Special,1,"Jan 27, 2017",Unknown,Production I.G,Manga,3122,4624,,
7041,Seto no Hanayome OVA Specials,7.43,"Comedy, Parody, School",Seto no Hanayome OVA Extras,Special,2,"Nov 3, 2008 to Jan 5, 2009",Unknown,Gonzo,Manga,1793,4625,,
23487,Witch Craft Works Specials,6.76,"Magic, Comedy",Unknown,Special,6,"Mar 26, 2014 to Aug 27, 2014",Unknown,J.C.Staff,Manga,4653,4626,,
33532,Twin Angel Break,5.89,"Drama, Magic",Twin Angels Break,TV,12,"Apr 7, 2017 to Jun 23, 2017",Spring 2017,J.C.Staff,Game,8566,4627,,
24909,Kaitou Joker,6.88,"Adventure, Mystery, Comedy, Shounen",JOKER,TV,13,"Oct 6, 2014 to Jan 5, 2015",Fall 2014,Shin-Ei Animation,Manga,4115,4628,,
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,6.77,"Shounen, Supernatural",Unknown,ONA,3,"Oct 23, 2013 to Jan 30, 2014",Unknown,Unknown,Unknown,4603,4629,,
33274,Onara Gorou,5.51,Comedy,Onara Goro,TV,13,"Jul 3, 2016 to Sep 24, 2016",Summer 2016,ILCA,Original,9655,4630,,
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,6.86,Hentai,Unknown,OVA,2,"Jul 27, 2012 to Jan 25, 2013",Unknown,PoRO,Visual novel,Unknown,4631,,
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.09,"Action, Military, Sci-Fi, Space, Mecha, Shounen",Mobile Suit Gundam:The Origin - Advent of the Red Comet,TV,13,"Apr 29, 2019 to Aug 12, 2019",Spring 2019,Sunrise,Manga,429,4632,,
673,Mai-HiME Specials,6.93,Comedy,My-Hime Specials,Special,27,"Jan 28, 2005 to Jan 27, 2010",Unknown,Sunrise,Original,3911,4633,,
1835,Ryuusei no Rockman,7.11,"Action, Game, Sci-Fi, Shounen",Megaman Star Force,TV,55,"Oct 7, 2006 to Oct 27, 2007",Fall 2006,Xebec,Game,3147,4634,,
6590,Makai Kishi Ingrid,6.97,"Hentai, Demons, Martial Arts, Fantasy",Unknown,OVA,4,"Jun 20, 2009 to Aug 26, 2010",Unknown,Unknown,Visual novel,Unknown,4635,,
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),7.28,"Sci-Fi, Comedy, Mecha",Ghost in the Shell:Stand Alone Complex:Tachikomatic Days,TV,12,"May 2, 2007 to Apr 13, 2008",Spring 2007,Production I.G,Manga,2423,4636,,
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,6.18,"Adventure, Comedy, Fantasy, Game, Sci-Fi",.hack//Legend of the Twilight Offline Meeting Special,Special,1,"Oct 24, 2003",Unknown,Unknown,Manga,7425,4637,,
2615,Otome wa Boku ni Koishiteru Special,6.66,"Comedy, Romance, School",Otoboku:Maidens are Falling for Me! Special,Special,1,"Apr 21, 2007",Unknown,feel.,Visual novel,5092,4638,,
31050,Cyborg 009 VS Devilman,6.34,"Action, Sci-Fi, Super Power, Demons, Supernatural, Shounen",Unknown,OVA,3,"Nov 11, 2015",Unknown,"Actas, Bee Media",Manga,6681,4639,,
1261,Kyattou Ninden Teyandee,7.05,"Action, Comedy, Mecha, Super Power, Sci-Fi, Shounen",Samurai Pizza Cats,TV,54,"Feb 1, 1990 to Feb 12, 1991",Winter 1990,Tatsunoko Production,Original,3467,4640,,
2413,Boin,6.61,Hentai,Boin,OVA,2,"Aug 25, 2005 to Jan 25, 2006",Unknown,Unknown,Visual novel,Unknown,4641,,
39610,ACCA: 13-ku Kansatsu-ka - Regards,7.15,"Mystery, Police, Drama, Fantasy, Seinen",Unknown,OVA,1,"Feb 14, 2020",Unknown,Madhouse,Manga,2975,4642,,
36483,B-Project: Zecchou*Emotion,6.71,"Music, Shoujo",Unknown,TV,12,"Jan 12, 2019 to Mar 30, 2019",Winter 2019,Bandai Namco Pictures,Music,4848,4643,,
15735,Jormungand: Perfect Order Recap,7.25,"Action, Adventure, Seinen",Unknown,Special,1,"Oct 3, 2012",Unknown,White Fox,Manga,2577,4644,,
38034,Tiny Evil,7.1,"Hentai, Supernatural",Unknown,OVA,4,"Sep 28, 2018 to Feb 22, 2019",Unknown,Unknown,Manga,Unknown,4645,,
26183,Ikkitousen: Extravaganza Epoch,6.61,"Action, Ecchi, Martial Arts, School, Seinen, Super Power",Unknown,OVA,2,"Dec 21, 2014 to Dec 28, 2014",Unknown,Arms,Unknown,5319,4646,,
37618,Meng Qi Shi Shen,7.28,"Adventure, Comedy, Historical, Drama, Romance, Shoujo",Unknown,ONA,12,"Dec 29, 2018 to Mar 9, 2019",Unknown,Wawayu Animation,Novel,2431,4647,,
1573,Kishin Douji Zenki,6.98,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",Zenki,TV,51,"Jan 9, 1995 to Dec 25, 1995",Winter 1995,Studio Deen,Manga,3724,4648,,
35072,Boruto: Jump Festa 2016 Special,6.22,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",Unknown,Special,1,"Nov 27, 2016",Unknown,Studio Pierrot,Manga,7246,4649,,
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,6.08,"Comedy, Magic",Mahou Shoujo Nante Mouiidesukara Second Season,TV,12,"Oct 5, 2016 to Dec 21, 2016",Fall 2016,Pine Jam,Web manga,7907,4650,,
16363,Vanquished Queens,6.06,"Action, Adventure, Ecchi, Fantasy",Unknown,OVA,4,"Mar 29, 2013 to Sep 30, 2014",Unknown,Arms,Other,8013,4651,,
35773,Noraneko,6.0,Comedy,Unknown,ONA,1,"Apr 1, 2014",Unknown,Unknown,Manga,8238,4652,,
1135,Munto: Toki no Kabe wo Koete,7.02,"Action, Fantasy, Magic, Super Power",Munto 2:Beyond the Walls of Time,OVA,1,"Apr 29, 2005",Unknown,Kyoto Animation,Original,3570,4653,,
28683,One Piece: Episode of Alabasta - Prologue,7.23,"Action, Adventure, Fantasy, Shounen",Unknown,OVA,1,"Mar 3, 2007",Unknown,Toei Animation,Manga,2626,4654,,
34522,"Wake Up, Girls! Shin Shou",6.5,"Music, Drama","Wake Up, Girls! New Chapter",TV,12,"Oct 10, 2017 to Jan 8, 2018",Fall 2017,Millepensee,Original,5912,4655,,
35626,Yao Shen Ji,7.43,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",Unknown,ONA,40,"May 9, 2017 to Sep 22, 2017",Unknown,Ruo Hong Culture,Novel,1801,4656,,
20877,Music S.T.A.R.T!!,7.21,Music,Unknown,Music,1,"Nov 27, 2013",Unknown,Sunrise,Other,2752,4657,,
2523,Izumo: Takeki Tsurugi no Senki,6.24,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",Izumo:Flash of a Brave Sword,TV,12,"Apr 3, 2005 to Jun 19, 2005",Spring 2005,"Trinet Entertainment, Studio Kyuuma",Visual novel,7161,4658,,
35370,Teekyuu 9,6.61,"Comedy, Sports",Teekyu 9,TV,12,"Jul 12, 2017 to Sep 27, 2017",Summer 2017,Millepensee,Manga,5325,4659,,
3771,"Nee, Chanto Shiyou Yo!",6.99,Hentai,Unknown,OVA,5,"Nov 25, 2005 to Jul 27, 2007",Unknown,Studio 9 MAiami,Visual novel,Unknown,4660,,
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,7.02,"Comedy, School",Unknown,Special,6,"Feb 23, 2011 to Mar 30, 2011",Unknown,SILVER LINK.,Unknown,3570,4661,,
31890,Nurse Witch Komugi-chan R,5.95,"Comedy, Magic, Parody",Unknown,TV,12,"Jan 10, 2016 to Mar 27, 2016",Winter 2016,Tatsunoko Production,Original,8377,4662,,
6016,Kyoushoku Soukou Guyver (1989),7.12,"Action, Horror, Sci-Fi, Super Power",The Guyver:Bio-Booster Armor,OVA,6,"Sep 25, 1989 to Feb 25, 1990",Unknown,Unknown,Manga,3120,4663,,
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki,7.21,"Police, Comedy, Mystery, Shounen",Unknown,OVA,1,2008,Unknown,TMS Entertainment,Manga,2734,4664,,
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",7.38,"Action, Historical, Supernatural",Donten:Laughing Under the Clouds - Gaiden:Chapter 1 - One Year After the Battle,Movie,1,"Dec 2, 2017",Unknown,Wit Studio,Manga,1971,4665,,
1145,Kaze no Youjinbou,7.19,"Action, Mystery, Drama, Shounen",Kaze no Yojimbo,TV,25,"Oct 2, 2001 to Mar 26, 2002",Fall 2001,Studio Pierrot,Original,2806,4666,,
7740,Queen,6.18,"Action, Adventure, Ecchi, Fantasy",Queen,Special,6,"Dec 22, 2009 to May 25, 2010",Unknown,Arms,Other,7453,4667,,
294,Divergence Eve,5.93,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",Unknown,TV,13,"Jul 2, 2003 to Sep 24, 2003",Summer 2003,Radix,Original,8440,4668,,
10838,Double-J,5.5,"Comedy, School, Shounen",Unknown,TV,11,"Jun 29, 2011 to Sep 14, 2011",Summer 2011,DLE,Manga,9694,4669,,
38027,Free!: Dive to the Future Episode 0,7.46,"School, Slice of Life, Sports",Unknown,Special,1,"Jun 23, 2018",Unknown,Kyoto Animation,Original,1696,4670,,
1041,Zetsuai 1989,6.44,"Drama, Music, Romance, Sports, Yaoi",Unknown,OVA,1,"Jul 29, 1992",Unknown,Madhouse,Manga,Unknown,4671,,
38653,Dragon Ball Super: Broly - Skytree Super,7.08,"Action, Comedy, Shounen",Unknown,Special,1,"Nov 1, 2018",Unknown,Unknown,Manga,3303,4672,,
38055,Evangelion: Another Impact (VR),6.42,"Action, Mecha, Sci-Fi",evangelion:Another Impact,Movie,1,"Jul 2, 2018",Unknown,Unknown,Original,6328,4673,,
2330,Jibaku-kun,7.39,"Adventure, Fantasy, Comedy",Bucky:The Incredible Kid,TV,26,"Oct 5, 1999 to Mar 28, 2000",Fall 1999,Trans Arts,Manga,1953,4674,,
2214,Black Jack 21,7.59,"Action, Drama",Unknown,TV,17,"Apr 10, 2006 to Sep 4, 2006",Spring 2006,Tezuka Productions,Unknown,1296,4675,,
504,Fatal Fury: The Motion Picture,6.59,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Fatal Fury:The Motion Picture,Movie,1,"Jul 16, 1994",Unknown,Unknown,Game,5424,4676,,
37735,Aru Zombie Shoujo no Sainan (ONA),5.38,"Action, Horror, Supernatural, Thriller",Calamity of the Zombie Girl,ONA,1,"Jul 4, 2018",Unknown,"Gonzo, Stingray",Novel,9955,4677,,
10258,Gokicha!!,5.57,Comedy,Cockroach Girls,ONA,2,"Sep 14, 2012",Unknown,"WAO World, MooGoo",Manga,9499,4678,,
669,Kujibiki Unbalance,6.12,"Comedy, Romance, School",Unknown,OVA,3,"Dec 22, 2004 to Apr 22, 2005",Unknown,Palm Studio,Other,7702,4679,,
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.01,"Military, School",Unknown,Special,6,"Dec 21, 2012 to Jun 21, 2013",Unknown,Actas,Original,3620,4680,,
1163,Neo Ranga,6.53,"Adventure, Horror, Mecha",Unknown,TV,48,"Apr 6, 1998 to Sep 28, 1999",Spring 1998,Studio Pierrot,Original,5717,4681,,
2782,Fire Emblem,5.66,"Action, Adventure, Fantasy, Magic, Shounen",Fire Emblem,OVA,2,"Jan 26, 1996 to Apr 26, 1996",Unknown,Studio Fantasia,Game,9263,4682,,
6546,Pico: My Little Summer Story,4.49,Yaoi,Unknown,OVA,1,"Nov 11, 2007",Unknown,Natural High,Original,Unknown,4683,,
29809,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,6.93,Hentai,Unknown,OVA,1,"May 22, 2015",Unknown,Office Takeout,Visual novel,Unknown,4684,,
11083,Nurarihyon no Mago: Sennen Makyou Recaps,6.68,"Action, Demons, Shounen, Supernatural",Nura:Rise of the Yokai Clan - Demon Capital,Special,2,"Sep 25, 2011 to Dec 25, 2011",Unknown,Studio Deen,Manga,5008,4685,,
15313,Wooser no Sono Higurashi,6.23,"Slice of Life, Comedy, Fantasy",Wooser,TV,12,"Oct 3, 2012 to Dec 19, 2012",Fall 2012,SANZIGEN,Web manga,7231,4686,,
36625,Ajin 2nd Season OVA,7.1,"Action, Mystery, Horror, Supernatural, Seinen",Unknown,OVA,1,"Apr 7, 2017",Unknown,Polygon Pictures,Manga,3181,4687,,
7016,Senjou no Valkyria: SenVal Theater,6.8,Comedy,Valkyria Chronicles:Theater,Special,9,"Aug 5, 2009 to Apr 7, 2010",Unknown,A-1 Pictures,Game,4427,4688,,
544,Venus Senki,6.78,"Action, Sci-Fi, Adventure, Space",Venus Wars,Movie,1,"Mar 11, 1989",Unknown,Triangle Staff,Manga,4554,4689,,
2580,Tsukuyomi: Moon Phase Special,6.65,"Comedy, Dementia, Slice of Life",Unknown,Special,1,"Feb 22, 2006",Unknown,Shaft,Manga,5120,4690,,
14539,Love 2 Quad,6.75,Hentai,Unknown,OVA,3,"Aug 31, 2012 to Jun 30, 2017",Unknown,PoRO,Visual novel,Unknown,4691,,
27503,Karen Senki,5.79,"Action, Sci-Fi",Unknown,ONA,11,"Sep 27, 2014 to Dec 6, 2014",Unknown,Next Media Animation,Original,8878,4692,,
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,7.17,"Harem, Hentai",Unknown,OVA,3,"Feb 18, 2011 to Jul 22, 2011",Unknown,Unknown,Visual novel,Unknown,4693,,
23787,Hi☆sCoool! SeHa Girls,6.51,"Comedy, Game",Hi☆sCoool! SeHa Girls,TV,13,"Oct 8, 2014 to Dec 24, 2014",Fall 2014,TMS Entertainment,Other,5860,4694,,
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.71,"Comedy, Martial Arts, School, Shounen",Unknown,TV,48,"Jan 5, 1998 to Mar 31, 1998",Winter 1998,Magic Bus,Manga,1007,4695,,
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.34,"Action, Adventure, Comedy, Supernatural, Shounen",Unknown,OVA,4,"Dec 16, 1995 to Feb 7, 1996",Unknown,Studio Pierrot,Manga,2151,4696,,
864,Mobile Suit Gundam SEED MSV Astray,6.36,"Space, Mecha, Military, Sci-Fi",Mobile Suit Gundam SEED MSV Astray,OVA,2,"Mar 1, 2004 to Jul 1, 2004",Unknown,Sunrise,Original,6618,4697,,
19919,Tesagure! Bukatsumono,6.75,"Parody, School, Slice of Life",Unknown,TV,12,"Oct 6, 2013 to Dec 29, 2013",Fall 2013,Yaoyorozu,Original,4668,4698,,
3011,Yotsunoha,6.36,"Romance, School",Unknown,OVA,2,"Feb 29, 2008 to Mar 28, 2008",Unknown,Hal Film Maker,Visual novel,6591,4699,,
973,Glass no Kantai: La Legende du Vent de l,6.58,"Adventure, Sci-Fi",Glass Fleet:The Legend of the Wind of the Universe,TV,24,"Apr 4, 2006 to Sep 21, 2006",Spring 2006,"Gonzo, Satelight",Original,5470,4700,,
17813,Kyoto Animation: Megane-hen,6.34,Supernatural,Glasses,Special,1,"May 21, 2012",Unknown,Kyoto Animation,Light novel,6679,4701,,
37268,Z/X: Code Reunion,5.7,"Sci-Fi, Fantasy, School, Shounen",Unknown,TV,12,"Oct 8, 2019 to Dec 24, 2019",Fall 2019,Passione,Card game,9161,4702,,
39397,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,5.57,"Comedy, Ecchi, Harem",Unknown,Special,2,"Feb 27, 2019 to Mar 27, 2019",Unknown,Unknown,Light novel,9477,4703,,
2751,Miyori no Mori,6.92,"Slice of Life, Fantasy, Drama",Miyori,Special,1,"Aug 25, 2007",Unknown,Nippon Animation,Manga,3940,4704,,
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,7.45,"Mystery, Shounen",Unknown,OVA,1,"Apr 18, 2009",Unknown,TMS Entertainment,Unknown,1738,4705,,
19261,Gintama x Mameshiba,6.73,"Comedy, Parody",Unknown,Special,6,"Dec 3, 2013 to Dec 18, 2013",Unknown,Unknown,Manga,4766,4706,,
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.09,Hentai,Unknown,OVA,2,"Jun 30, 2017 to Jul 28, 2017",Unknown,T-Rex,Visual novel,Unknown,4707,,
1220,Hoshizora Kiseki,5.8,"Romance, Sci-Fi",Hoshizora Kiseki,ONA,1,"Jul 21, 2006",Unknown,CoMix Wave Films,Original,8844,4708,,
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,7.27,"Action, Adventure, Supernatural, Shounen",Unknown,OVA,2,"Sep 21, 1994 to Oct 5, 1994",Unknown,Studio Pierrot,Manga,2481,4709,,
10419,Menkui!,7.12,Hentai,Unknown,OVA,2,"May 27, 2011 to Aug 26, 2011",Unknown,Office Takeout,Manga,Unknown,4710,,
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22,Hentai,Unknown,OVA,1,"Dec 5, 2014",Unknown,Unknown,Visual novel,Unknown,4711,,
34411,Taishou Mebiusline: Chicchai-san,4.73,"Historical, Supernatural",Unknown,TV,12,"Oct 6, 2017 to Dec 22, 2017",Fall 2017,Studio A-CAT,Visual novel,10820,4712,,
10703,Detective Conan OVA 11: A Secret Order from London,7.39,"Adventure, Police, Comedy, Mystery, Shounen",Unknown,OVA,1,"May 30, 2011",Unknown,TMS Entertainment,Manga,1946,4713,,
555,Koutetsu Tenshi Kurumi 2,6.3,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",Steel Angel Kurumi 2,TV,12,"Apr 12, 2001 to Jun 28, 2001",Spring 2001,OLM,Original,6899,4714,,
10445,Perfect Day,7.39,Music,Unknown,Music,1,"Feb, 2011",Unknown,Madhouse,Unknown,1925,4715,,
33934,Trigger-chan,6.26,Action,Unknown,ONA,1,"Aug 22, 2016",Unknown,Trigger,Original,7067,4716,,
42867,"Kanojo, Okarishimasu Petit",6.37,Comedy,Unknown,ONA,13,"Jul 17, 2020 to Oct 1, 2020",Unknown,AQUA ARIS,Manga,6566,4717,,
1269,Bio Hunter,5.94,"Action, Demons, Horror",Unknown,OVA,1,"Dec 8, 1995",Unknown,Madhouse,Manga,8393,4718,,
2828,Ie Naki Ko,7.79,"Adventure, Drama, Historical, Kids, Slice of Life",Unknown,TV,51,"Oct 2, 1977 to Oct 1, 1978",Fall 1977,"Madhouse, TMS Entertainment",Novel,840,4719,,
2044,Mahou no Tenshi Creamy Mami,7.13,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",Magical Angel Creamy Mami,TV,52,"Jul 1, 1983 to Jun 29, 1984",Summer 1983,Studio Pierrot,Original,3098,4720,,
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,6.94,"Comedy, Ecchi, Martial Arts, Romance",Unknown,Special,2,"Sep 4, 2007",Unknown,Studio Hibari,Manga,3837,4721,,
48456,SK∞: Crazy Rock Jam,6.52,"Comedy, Sports",Unknown,Special,1,"Mar 14, 2021",Unknown,Bones,Original,5799,4722,,
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,6.55,Music,Unknown,Music,1,"Sep 21, 2011",Unknown,Manglobe,Unknown,5645,4723,,
12447,Ben-To Picture Drama,6.11,Comedy,Unknown,Special,6,"Dec 21, 2011 to May 16, 2012",Unknown,David Production,Light novel,7758,4724,,
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.1,Hentai,Unknown,OVA,2,"Nov 22, 2013 to Jan 31, 2014",Unknown,Unknown,Visual novel,Unknown,4725,,
6787,Goulart Knights: Evoked the Beginning Black,5.77,"Action, Drama, Fantasy, Shoujo, Supernatural",Goulart Knights:Evoked the Beginning Black,OVA,1,"Dec 25, 2010",Unknown,Studio Blanc,Original,8948,4726,,
37682,Wakaokami wa Shougakusei! Movie,7.55,"Comedy, Slice of Life, Supernatural",Okko,Movie,1,"Sep 21, 2018",Unknown,"Madhouse, DLE",Novel,1438,4727,,
3948,Mahou Sensei Negima!: Introduction Film,6.66,"Action, Harem, Comedy, Supernatural, Romance, Ecchi",Unknown,OVA,3,"Aug 25, 2004 to Mar 24, 2005",Unknown,Xebec,Manga,5083,4728,,
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.14,"Action, Drama, Martial Arts",Legends of the Dark King:A Fist of the North Star Story,TV,13,"Oct 3, 2008 to Dec 26, 2008",Fall 2008,Satelight,Manga,3046,4729,,
2341,Choujin Densetsu Urotsukidouji,6.13,"Action, Demons, Drama, Hentai",Urotsukidoji:Legend of the Overfiend,OVA,3,"Jan 21, 1987 to Apr 10, 1989",Unknown,Phoenix Entertainment,Manga,Unknown,4730,,
29941,Million Doll,4.81,Music,Million Doll,TV,11,"Jul 7, 2015 to Sep 22, 2015",Summer 2015,Asahi Production,Web manga,10758,4731,,
1450,Brigadoon: Marin to Melan,7.26,"Adventure, Comedy, Drama, Mecha, Sci-Fi",Brigadoon,TV,26,"Jul 21, 2000 to Feb 9, 2001",Summer 2000,Sunrise,Original,2519,4732,,
3044,Tetsuwan Atom (1980),7.14,"Action, Sci-Fi, Adventure, Mecha, Shounen",Astro Boy (1980),TV,52,"Oct 1, 1980 to Dec 23, 1981",Fall 1980,Tezuka Productions,Manga,3048,4733,,
2411,Ane to Boin,6.69,Hentai,It,OVA,2,"Dec 25, 2005 to Jul 25, 2006",Unknown,Flavors Soft,Visual novel,Unknown,4734,,
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",6.75,"Comedy, Romance, Drama, Sci-Fi",Please Teacher:Marie Love Theater,Special,1,"Oct 25, 2002",Unknown,Unknown,Original,4686,4735,,
259,Happy☆Lesson,6.64,"Comedy, Harem, Romance, School",Unknown,OVA,5,"Jul 19, 2001 to May 23, 2003",Unknown,Studio Hibari,Unknown,5198,4736,,
26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,6.53,"Adventure, Mystery, Supernatural, Drama",Unknown,Special,1,"Dec 10, 2014",Unknown,A-1 Pictures,Game,5715,4737,,
32454,Usakame,5.8,"Slice of Life, Comedy, Sports, Shounen",Usakame,TV,12,"Apr 12, 2016 to Jun 28, 2016",Spring 2016,Millepensee,Manga,8851,4738,,
21267,Go! Go! 575,5.65,Slice of Life,Unknown,TV,4,"Jan 10, 2014 to Jan 31, 2014",Winter 2014,"C2C, Lay-duce",Game,9285,4739,,
10827,Wizard Girl Ambitious,6.66,"Fantasy, Hentai",Unknown,OVA,1,"Aug 26, 2011",Unknown,PoRO,Visual novel,Unknown,4740,,
29261,Genkaku Cool na Sensei ga Aheboteochi!,7.21,Hentai,Unknown,OVA,2,"Jun 26, 2015 to Jul 24, 2015",Unknown,Unknown,Light novel,Unknown,4741,,
15045,Litchi DE Hikari Club,5.22,"Comedy, Drama, Horror, Psychological, Romance",Lychee Light Club,TV,8,"Oct 2, 2012 to Nov 20, 2012",Fall 2012,Kachidoki Studio,Manga,10308,4742,,
1496,Fushigi no Kuni no Miyuki-chan,5.75,"Comedy, Ecchi, Fantasy, Shoujo Ai",Miyuki-chan in Wonderland,OVA,2,"Jun 21, 1995",Unknown,Madhouse,Manga,8997,4743,,
16472,Sei Yariman Gakuen Enkou Nikki The Animation,7.13,Hentai,Unknown,OVA,1,"Feb 22, 2013",Unknown,Seven,Visual novel,Unknown,4744,,
